sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8b40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 00:50:37 +0100,2019-02-06 01:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8be0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 01:50:37 +0100,2019-02-06 02:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8c80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 02:50:37 +0100,2019-02-06 03:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8d20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 03:50:37 +0100,2019-02-06 04:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8dc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 04:50:37 +0100,2019-02-06 05:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8e60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 05:50:37 +0100,2019-02-06 06:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8f00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 06:50:37 +0100,2019-02-06 07:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d8fa0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 07:50:37 +0100,2019-02-06 08:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9040>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 08:50:37 +0100,2019-02-06 09:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d90e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 09:50:37 +0100,2019-02-06 10:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9180>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 10:50:37 +0100,2019-02-06 11:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9220>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 11:50:37 +0100,2019-02-06 12:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d92c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 12:50:37 +0100,2019-02-06 13:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9360>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 13:50:37 +0100,2019-02-06 14:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9400>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 14:50:37 +0100,2019-02-06 15:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d94a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 15:50:37 +0100,2019-02-06 16:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9540>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 16:50:37 +0100,2019-02-06 17:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d95e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 17:50:37 +0100,2019-02-06 18:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9680>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 18:50:37 +0100,2019-02-06 19:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9720>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 19:50:37 +0100,2019-02-06 20:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d97c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 20:50:37 +0100,2019-02-06 21:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9860>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 21:50:37 +0100,2019-02-06 22:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9900>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 22:50:37 +0100,2019-02-06 23:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d99a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-06 23:50:37 +0100,2019-02-07 00:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9a40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 00:50:37 +0100,2019-02-07 01:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9ae0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 01:50:37 +0100,2019-02-07 02:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9b80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 02:50:37 +0100,2019-02-07 03:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9c20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 03:50:37 +0100,2019-02-07 04:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9cc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 04:50:37 +0100,2019-02-07 05:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9d60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 05:50:37 +0100,2019-02-07 06:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9e00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 06:50:37 +0100,2019-02-07 07:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9ea0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 07:50:37 +0100,2019-02-07 08:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9f40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 08:50:37 +0100,2019-02-07 09:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828d9fe0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 09:50:37 +0100,2019-02-07 10:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da080>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 10:50:37 +0100,2019-02-07 11:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da120>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 11:50:37 +0100,2019-02-07 12:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da1c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 12:50:37 +0100,2019-02-07 13:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da260>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 13:50:37 +0100,2019-02-07 14:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da300>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 14:50:37 +0100,2019-02-07 15:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da3a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 15:50:37 +0100,2019-02-07 16:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da440>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 16:50:37 +0100,2019-02-07 17:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da4e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 17:50:37 +0100,2019-02-07 18:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da580>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 18:50:37 +0100,2019-02-07 19:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da620>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 19:50:37 +0100,2019-02-07 20:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da6c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 20:50:37 +0100,2019-02-07 21:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da760>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 21:50:37 +0100,2019-02-07 22:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da800>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 22:50:37 +0100,2019-02-07 23:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da8a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-07 23:50:37 +0100,2019-02-08 00:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da940>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 00:50:37 +0100,2019-02-08 01:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828da9e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 01:50:37 +0100,2019-02-08 02:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828daa80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 02:50:37 +0100,2019-02-08 03:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dab20>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 03:50:37 +0100,2019-02-08 04:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dabc0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 04:50:37 +0100,2019-02-08 05:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dac60>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 05:50:37 +0100,2019-02-08 06:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dad00>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 06:50:37 +0100,2019-02-08 07:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dada0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 07:50:37 +0100,2019-02-08 08:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828dae40>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 08:50:37 +0100,2019-02-08 09:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828daee0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 09:50:37 +0100,2019-02-08 10:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828daf80>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 10:50:37 +0100,2019-02-08 11:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db020>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 11:50:37 +0100,2019-02-08 12:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db0c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 12:50:37 +0100,2019-02-08 13:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db160>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 13:50:37 +0100,2019-02-08 14:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db200>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 14:50:37 +0100,2019-02-08 15:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db2a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 15:50:37 +0100,2019-02-08 16:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db340>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 16:50:37 +0100,2019-02-08 17:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db3e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 17:50:37 +0100,2019-02-08 18:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db480>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 18:50:37 +0100,2019-02-08 19:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db520>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 19:50:37 +0100,2019-02-08 20:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db5c0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 20:50:37 +0100,2019-02-08 21:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db660>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 21:50:37 +0100,2019-02-08 22:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db700>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 22:50:37 +0100,2019-02-08 23:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db7a0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-08 23:50:37 +0100,2019-02-09 00:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db840>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-09 00:50:37 +0100,2019-02-09 01:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db8e0>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-09 01:50:37 +0100,2019-02-09 02:50:37 +0100,60.514
"Tazi’s Apple Watch","5.1.2","<<HKDevice: 0x2828db980>, name:Apple Watch, manufacturer:Apple, model:Watch, hardware:Watch4,3, software:5.1.2>","BasalEnergyBurned","kcal",2019-02-12 14:55:16 +0100,2019-02-09 02:50:37 +0100,2019-02-09 03:50:37 +0100,60.514
